token_mint,launch_time,cohort_buyer_count,buyers_min0_1,buyers_min1_5,sniper_intensity_ratio,first_minute_share,size_diversity_ratio,manipulation_risk_score,mfe_multiple_15m,mfe_multiple_30m,median_realized_return_pct,wallets_that_exited,wallets_gt_25pct,buy_sol_0_35m,sell_sol_0_35m,sell_trade_count_5to35m,sell_unique_traders_5to35m,is_tradeable_30m,is_clean_tradeable_30m
MAtesZXcU38mgPuteRFo9ApCauYRRuwn3xf1cs5y7ZX,2026-03-21 04:02:34.000 UTC,0,0,0,0,0,0.66666666666666667,0,0,0,0,0,0,0.01676717,3.300554406,0,0,0,0
DATiwd3NsbaRArGvmaFcFpc9jF8qciN7Fj4jRHAFUHFA,2026-03-21 04:02:34.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,0.010846394,0,0,0,0
GdbyLsNKHKLXTZVEo8QrGKVmrexEeZUYvhpSfuZ9TdkC,2026-03-21 04:02:33.000 UTC,0,0,0,0,0,0.50000000000000000,0,0,0,0,0,0,0,0.022132877,0,0,0,0
FWexcjKtQicEz779vNGS3CLjG4PfTn3qzizPpfQFuWZG,2026-03-21 04:02:32.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,0.002584248,0,0,0,0
6i561k22qz9ubpD76VB6kUaRW8bzimnUtwcqYKXPbonk,2026-03-21 04:02:31.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,0.73761522,0,0,0,0
7wdSpymUcqAcUCJVaRFVdBy6gFnth7mNpS6GPfkbonk,2026-03-21 04:02:15.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,0.486794818,0,0,0,0
HNCt3cqjQmNuy5YiDKzBSDsYnmGp8ZSSUYWP3MbMucE1,2026-03-21 04:02:01.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,0.002914707,0,0,0,0
ADNScivK6Pt2XsfsufuyUiZaKbRww5JANDvZ7texDid1,2026-03-21 04:01:52.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,0.001882969,0,0,0,0
6wVAA24y6cGWfFiXVKrqkBifX4pEYcJyT5iyuHGZmMDY,2026-03-21 04:01:51.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,0.004568054,0,0,0,0
2UfBjNeDwzZsoUnr3hNKF4vkzAgiGmBNYCAxLq72cPa2,2026-03-21 04:01:42.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,0.104794716,0,0,0,0
mntmG9Kqt9f9pNYmcpV65y8nvetvyngS2A7p7JWfDjK,2026-03-21 04:01:42.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,0.010264074,0,0,0,0
9SRG2wEJZ35XhKsFXu11iJwuNLMrmKbAxzuKyiTCaKCp,2026-03-21 04:01:41.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,0.006486483,0,0,0,0
Dkm51nnSbJeet5fCVKgCCMiXGveLH2k6scGVh5DNTxQN,2026-03-21 04:01:40.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,0.023878203,0,0,0,0
HmfNGq7kxE6ppMDGW87xPuMU6wnKbeYBZf76K7t33w3s,2026-03-21 04:01:40.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,0.00810977,0,0,0,0
GHichsGq8aPnqJyz6Jp1ASTK4PNLpB5KrD6XrfDjpump,2026-03-21 04:01:39.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,0.007468653,1,1,0,0
4VBzEFTJUGjbqsZdQKJpQhMKXaVTpgRTv1hGowkdzjp2,2026-03-21 04:01:39.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,0.015849734,0,0,0,0
E6Eg7Esj5tfSwkbDGdrzhrotqptv7ghJNarLZ9rbHDSG,2026-03-21 04:01:38.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,0.020837165,0,0,0,0
G32DYT2PpDsq5t8RLPVHMagtBKYAa2DSohFhkSjJs7C6,2026-03-21 04:01:36.000 UTC,0,0,0,0,0,0.50000000000000000,0,0,0,0,0,0,0,0.022417471,0,0,0,0
vxzSV546Yrz8zhjWJNMm4GyLioMHs9T8XCvDshkpump,2026-03-21 04:01:29.000 UTC,0,1,0,0,1,1.00000000000000000,2,0,0,0,0,0,0.36778,0,0,0,0,0
49QBBvo87QW71UUpUoDTs8CF22ziM2zGJtAzjoFcM94A,2026-03-21 04:00:42.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,1.457699374,0,0,0,0
BwHEe2ihDbHnbK1kECFzoXb3BwRGuA4bUDoqBdBQRaXR,2026-03-21 04:00:39.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,0.00148515,0,0,0,0
JBCAC8Y1WFnzad8VHwpw9KK3pzBFg46kyMGn9ejHbonk,2026-03-21 04:00:15.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,0.005742075,0,0,0,0
CzbsTtLTwnX81fEvNBz7bDSt8VAw43XAcdgK8Ludvirt,2026-03-21 04:00:14.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,0.023266323,0,0,0,0
67UN8LtCRbAx5DMqLMP5K2UZtHjUN87L1fH59EELvirt,2026-03-21 04:00:14.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,0.00621892,0,0,0,0
J7cENeeQs1XUgfruGNTEjXAAa54Rut8VYdDuMmmBvirt,2026-03-21 04:00:12.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,0.066050833,0,0,0,0
GPwwihLa1w9Qsz27SmNrj7aLVnE7pr2cAvHe6aVVpump,2026-03-21 04:00:02.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,0.008178815,0,0,0,0
BreuhVohXX5fv6q41uyb3sojtAuGoGaiAhKBMtcrpump,2026-03-21 03:59:25.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,0.589526916,0,0,0,0
4WKUzwJkhXx3XKKKbF7eugJF5TEM8hsQdnAMd76abonk,2026-03-21 03:58:51.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,0.0050727,0,0,0,0
EMp7ETACsU1t5GtRu7JzTkWBjnJoQjsiH1ZgYrj8pump,2026-03-21 03:57:55.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,0.00303907,0,0,0,0
3tYnH7vvqeyyP81Uayzqj12tbpHEihpb6nGxD59gpump,2026-03-21 03:57:48.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,0.003641918,0,0,0,0
8E5pw1g1nQpmgVyeS1vZx8LokAZvuZgL6G1Uhr4iVbAB,2026-03-21 03:56:18.000 UTC,0,1,0,0,1,1.00000000000000000,2,0,0,0,0,0,0.908289739,0,0,0,0,0
6TXLRzGhGQU8RoKqMxDNjosUiMTrp3ZyAaPyd9PTfDX8,2026-03-21 03:56:07.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,0.0048190310000000005,2,2,0,0
D8SmHfbeLk4Xv9BNTskvNgGYU6KboZtaXfR37oJboop,2026-03-21 03:56:01.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,0.007536404,0,0,0,0
Fd8TNp5GhhTk6Uq6utMvK13vfQdLN1yUUHCnapWvpump,2026-03-21 03:55:51.000 UTC,0,1,0,0,1,1.00000000000000000,2,0,0,0,0,0,0.003981367,0.427332616,0,0,0,0
3s4AK2x2nGkKP8ZADbcKuhdPr3coSuh1XnwZEzWgpump,2026-03-21 03:55:43.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,23.0451466,0,0,0,0
ppPaBdccmWsVPa4UsZAZhwU4h3zND4RRt8RviZq24JU,2026-03-21 03:54:47.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,0.002765342,0,0,0,0
GaHu73uhhWrcGLF3CWUi26ZBzv5mZAy8PLrvzoM5XMZh,2026-03-21 03:54:47.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,0.224111573,0,0,0,0
EjzzyCSiLqjFDprpZj8e1zjXmcTG5HPGFRSEoWcJWHh9,2026-03-21 03:54:34.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,0.002060078,0,0,0,0
GtHT3V6UDK1LgEPDSrXJ61GD4LnQccigPacaEFEApump,2026-03-21 03:53:38.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,7.9226e-05,0,0,0,0
5Kkdo1gypUjhzpNGv4qUcwukosi3t4ucAzgMokaLbonk,2026-03-21 03:53:26.000 UTC,0,1,0,0,1,1.00000000000000000,2,0,0,0,0,0,0.248431935,0,0,0,0,0
4GzCGj8yFwgASBGt9pL2BuyAad6qFTMzmWtk3GJNpump,2026-03-21 03:53:16.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,6.6062e-05,0,0,0,0
BYsV2VDZ189Kd27LjoMoMXHv8hSgWK7akdSbW4NJpump,2026-03-21 03:52:58.000 UTC,0,1,0,0,1,1.00000000000000000,2,0,0,0,0,0,0.06958,0,0,0,0,0
EfgEGG9PxLhyk1wqtqgGnwgfVC7JYic3vC9BCWLvpump,2026-03-21 03:52:29.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,0.055630549,0,0,0,0
HPJALtLtydXym5Tbv6udQCKcXSihnz3B7aD3PNMNbonk,2026-03-21 03:51:48.000 UTC,0,1,0,0,1,1.00000000000000000,2,0,0,0,0,0,0.78569692,0,0,0,0,0
AX6fPqzs5vupRQ6B8LryLAMrDw7D18dDXQAJKMSUTLSF,2026-03-21 03:50:57.000 UTC,0,1,0,0,1,1.00000000000000000,2,0,0,0,0,0,0.859182112,0,0,0,0,0
5XqzzdodsNtAM8TtQyiqGVbD7GwLBBN7oVnRA3hLpump,2026-03-21 03:50:40.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,0.136977994,1,1,0,0
5X8yzQCDsWDbHdyN3xiwGCqWW6z34EAhnEC9hFcsSyvQ,2026-03-21 03:50:33.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,0.005976281,0,0,0,0
FvgqHMfL9yn39V79huDPy3YUNDoYJpuLWng2JfmQpump,2026-03-21 03:50:00.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,0.015779166,0,0,0,0
spinezMPKxkBpf4Q9xET2587fehM3LuKe4xoAoXtSjR,2026-03-21 03:50:00.000 UTC,0,1,0,0,1,1.00000000000000000,2,0,0,0,0,0,0.276131708,0.32563094899999995,3,3,0,0
qbioCGDnUBGX5qcK1Fc4zg19GaQEPmxHFMPMZQm4LZ8,2026-03-21 03:50:00.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,0.27943337300000004,0,0,0,0
3B5wuUrMEi5yATD7on46hKfej3pfmd7t1RKgrsN3pump,2026-03-21 03:49:36.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,0.6725664490000001,0,0,0,0
PAALhGKVeiWMAatwxnwuvXoHHxYQoftLLhkgmXgFdmM,2026-03-21 03:48:54.000 UTC,0,1,0,0,1,1.00000000000000000,2,0,0,0,0,0,0.465108421,0.469190092,0,0,0,0
EKwnNoQ8ZQRqbnBkUms84qDTqKrsDRmnPzjn1JtNjups,2026-03-21 03:48:41.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,0.018019917,0,0,0,0
A4jbz6XUDQTyw5YQ2nEdmuhb8MuZbxdcnzYo3PDEUz7e,2026-03-21 03:46:48.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,0.002428897,1,1,0,0
Hz37qjR8d1XG9iiHsedtEeAw7q9ukqXNqgGM4d5Ebonk,2026-03-21 03:46:47.000 UTC,173,125,229,0.5458515283842795,0.3531073446327684,0.44309701492537313,1,1.1336621509313158,1.0596870403872445,-22.603576969315313,88,5,390.4613860170003,429.4724687680001,374,266,0,0
Di4B2JSRykk27QcD9oe9sjqff1kTW4mf23bfDePwEKLu,2026-03-21 03:45:21.000 UTC,0,1,0,0,1,1.00000000000000000,2,0,0,0,0,0,8.5534e-05,0,0,0,0,0
StaccN8ycAamAmZgijj9B7wKHwUEF17XN3vrNx1pQ6Z,2026-03-21 03:45:12.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,0.892144011,0,0,0,0
5NJfQ6UQ1LJTxtKLrsZQcbiSUWequSD6aZLNJaN7Zviv,2026-03-21 03:44:38.000 UTC,0,1,0,0,1,1.00000000000000000,2,0,0,0,0,0,0.000455608,0.000104582,1,1,0,0
5NTx22dhtcz4JFDFdj8b8PEahZg7G6rrmUQjEHsZi5LB,2026-03-21 03:43:43.000 UTC,73,29,73,0.3972602739726027,0.28431372549019607,0.24299065420560748,1,1.0916876884791562,1.156369653683523,9.563026630451677,15,0,260.15584196000145,223.643707715,546,196,0,0
8wMEqzHQAy5dkdGrSPRM4hCEB8UZdyBdTFFUU9winQtu,2026-03-21 03:43:34.000 UTC,0,1,0,0,1,1.00000000000000000,2,0,0,0,0,0,0.0009915,0,0,0,0,0
6FtbGaqgZzti1TxJksBV4PSya5of9VqA9vJNDxPwbonk,2026-03-21 03:43:33.000 UTC,0,1,0,0,1,1.00000000000000000,2,0,0,0,0,0,0.000410012,0,0,0,0,0
2BnooCGYmhXguqyxZNuiCo7HNFupr6AXYFRPn3A3bonk,2026-03-21 03:43:30.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,0.489168199,0,0,0,0
4NBTf8PfLH4oLFnwf3knv46FY9i5oXjDxffCetXRpump,2026-03-21 03:43:09.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,0.00618921,0,0,0,0
22pdvRHc6HW3Fbjw3qggQxncX77iHLfhjqSMxEhspump,2026-03-21 03:43:09.000 UTC,0,1,0,0,1,1.00000000000000000,2,0,0,0,0,0,0.006175807,0,0,0,0,0
F8iANvy3WMrVxCjkdgGXXFrceAgPGvD3HTzaSPEUbtAs,2026-03-21 03:43:08.000 UTC,2,8,2,4,0.8,0.60000000000000000,3,0.9079864580433777,0.9079864580433777,-12.439240568527122,1,0,0.41791232899999997,0.30419496,5,4,0,0
FDvQ5ULY4chXWTqk5yj4rkeny4r4eHfyj5bZSwufbonk,2026-03-21 03:42:58.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,0.061753062,0,0,0,0
E8iWdPoeVDHJn1EHifeCAFWvKZyTN9WXrmccFEx1Hxa,2026-03-21 03:42:29.000 UTC,0,1,0,0,1,1.00000000000000000,2,0,0,0,0,0,0.014400809,0,0,0,0,0
3JsFukWp24NjGf1CMQW3W6WQjq7hiPu4DfekeStYbonk,2026-03-21 03:42:28.000 UTC,0,1,0,0,1,1.00000000000000000,2,0,0,0,0,0,0.27611222,0,0,0,0,0
3u9e9WZJiWqhnioj2DZfr5Y5C56TXkWmJDAVAEiBnray,2026-03-21 03:40:51.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,0.002827834,1,1,0,0
FqnkTRk3cVR7JL8zn3pwyrEAxiABHfEHcFhmTxmRSWmF,2026-03-21 03:40:33.000 UTC,0,1,0,0,1,1.00000000000000000,2,0,0,0,0,0,0.007936,0,0,0,0,0
3pKf5xsDUU5BTWzDUaS3XfiGPi1ihcvoP68pXpU1bonk,2026-03-21 03:40:10.000 UTC,0,1,1,1,0.5,1.00000000000000000,1,0,0,0,0,0,0.128450976,0,0,0,0,0
SLNDpmoWTVADgEdndyvWzroNL7zSi1dF9PC3xHGtPwp,2026-03-21 03:39:17.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,0.000475364,0,0,0,0
9UNqoPEXXxEnEphmyYsZYdL5dnmAUtdiKRUchpnUF5Ph,2026-03-21 03:38:57.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,0.015448049,0,0,0,0
EjkkxYpfSwS6TAtKKuiJuNMMngYvumc1t1v9ZX1WJKMp,2026-03-21 03:38:10.000 UTC,0,1,0,0,1,1.00000000000000000,2,0,0,0,0,0,0.01404741,0,0,0,0,0
8Cd7wXoPb5Yt9cUGtmHNqAEmpMDrhfcVqnGbLC48b8Qm,2026-03-21 03:38:08.000 UTC,0,1,0,0,1,1.00000000000000000,2,0,0,0,0,0,0.021636073,0,0,0,0,0
CmomKM8iPKRSMN7y1jqyW1QKj5bGoZmbvNZXWBJSUdnZ,2026-03-21 03:38:08.000 UTC,0,1,0,0,1,1.00000000000000000,2,0,0,0,0,0,0.11197704,0,0,0,0,0
7Q741C6AdGmFQ1ZmrAdCjigRkYNvsujkbAzAemDZrz4p,2026-03-21 03:36:35.000 UTC,0,1,0,0,1,1.00000000000000000,2,0,0,0,0,0,0.004995,0,0,0,0,0
Ai4CL1SAxVRigxQFwBH8S2JkuL7EqrdiGwTC7JpCpump,2026-03-21 03:36:04.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,0.314283352,0,0,0,0
HZqjjeso24PDVdLsVJQyVb8kDnbo7HhXfY1Jane66o9C,2026-03-21 03:35:31.000 UTC,0,1,0,0,1,1.00000000000000000,2,0,0,0,0,0,2.742966282,0,0,0,0,0
4FkUfLMkGMHzUCCzzS9wnqyFaL6WqXmUTEBqJGpobonk,2026-03-21 03:35:19.000 UTC,0,1,0,0,1,1.00000000000000000,2,0,0,0,0,0,0.8991,0,0,0,0,0
Aeu42GYcQZyzLiBjixGY9BDbyUyhHPsXrYrUZNcaYdBi,2026-03-21 03:35:18.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,0.000978051,0,0,0,0
5PcE6pcaAdxUTYDf2kqrjjSKKtLwsxPQWamEmqGd7Zib,2026-03-21 03:34:23.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,0.000148581,0,0,0,0
HGJaci5ygku44K3jeDL5S7hvH89AMru6NaN9AbS3K1mD,2026-03-21 03:33:23.000 UTC,0,1,0,0,1,1.00000000000000000,2,0,0,0,0,0,0.05484033,0,0,0,0,0
sbpiySYek5ThRBSzUkrT3RyXs9XfmW9W8WiBhnKWEW8,2026-03-21 03:32:22.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,0.004140467,0,0,0,0
FaxYQ3LVXP51rDP2yWGLWVrFAAHeSdFF8SGZxwj2dvor,2026-03-21 03:32:21.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,0.03964802,1,1,0,0
xG8byZt5DQFf9f61zLL1SggaRK3YKPsBbHPM9c5bonk,2026-03-21 03:31:55.000 UTC,0,4,0,0,1,0.66666666666666667,2,0,0,0,0,0,3.220994814,3.206111806,5,5,0,0
CrRyV9CzN1sW74AYJGDATpHmBdWNBUGxHyUv8sWdbonk,2026-03-21 03:31:29.000 UTC,0,4,0,0,1,0.50000000000000000,2,0,0,0,0,0,22.091904362000005,21.901662915,27,27,0,0
J3NrhzUeKBSA3tJQjNq77zqpWJNz3FS9TrX7H7SLKcom,2026-03-21 03:30:40.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,0.210667793,0,0,0,0
Lmtdfb2b392STncVxf2rD6csY4w1rxuHEMizv7vXVtY,2026-03-21 03:29:59.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,0.002980726,0,0,0,0
1RoGC1zDwe4V8gsFJhUQybcyL5eD6sdXur3HBTSpfXU,2026-03-21 03:29:50.000 UTC,2,0,2,0,0,0.66666666666666667,0,1.0026644157912152,1.0026644157912152,0,0,0,0.066024528,0.058977701,0,0,0,0
LGBTQbr8DaKSWeVf29Rtye5r6GJ1p5reb2gmrUoNSr2,2026-03-21 03:29:40.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,0.001021543,0,0,0,0
Gh8Cap83AV6w8xd3Eo1jpiRZ9kar5wqqz1LHQ2TkBQoc,2026-03-21 03:29:13.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,0.004199861,0,0,0,0
AmeroCaeKg55p6J8d1y2R4t9taqgn3TH4BARgzQJyHvd,2026-03-21 03:28:58.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,0.00813585,0,0,0,0
AMB4mArTRxZG7jCLqhxWziDeZGxzT59WPrQWvgpZPe8d,2026-03-21 03:28:57.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,0.004199648,0,0,0,0
5PMWr2Fajj9u4bsohGRdZvTSqKw5JJT6V828U59Fmoon,2026-03-21 03:28:44.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,0.001022001,0,0,0,0
5VBzAjid1fTsf426gXzn8bhRSPrR9h7T1ce42yRpPqj4,2026-03-21 03:28:44.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0.000342708,0.002163213,0,0,0,0
CSiLxHNvXKcEgF8S9Ymd23UkXspenuweTepyzaUnbonk,2026-03-21 03:28:32.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,0.001512191,0,0,0,0
Fgn3gc3UvmqYT6yTqkMHLWxypCMvajUk4NkLusHRhaSD,2026-03-21 03:28:30.000 UTC,1,0,1,0,0,1.00000000000000000,0,1.0027985735999976,1.0027985735999976,0,0,0,0.048510787,0.071596808,0,0,0,0
J5qLzDpEfUVysMq7D4uSY6xgeafjugrineoBQ26dmsPs,2026-03-21 03:28:26.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,0.00033721,0,0,0,0
2Kxh26CDr1n93aP651hj5PquppTLR4xZDhYM8RvswLMS,2026-03-21 03:27:40.000 UTC,0,1,0,0,1,1.00000000000000000,2,0,0,0,0,0,0.4995,0,0,0,0,0
ENgyMiyVdPVndVaf1nE1vAmmyN6LCqUomBv9CcGbJnic,2026-03-21 03:27:15.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,0.001531266,0,0,0,0
USDybijwG9h9FyZRgBTS1yVS4Sjk7bGLQwTDjVwuko1,2026-03-21 03:26:49.000 UTC,0,0,0,0,0,0.25000000000000000,0,0,0,0,0,0,0,2.2761e-05,0,0,0,0
FTXvyqDqCZMXPiVDnjLdPGLu7Tv6iS294yednuBVbonk,2026-03-21 03:26:30.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,0.017173054,0,0,0,0
6uxDvonyfaSuQH4MaW8gtbVWpupXNLvv1jVR9aLnbonk,2026-03-21 03:25:54.000 UTC,307,159,367,0.4332425068119891,0.30228136882129275,0.34089619965967102,1,1.044425030007812,1.0499212555179025,-29.130250385211873,166,8,1037.2241493830038,1040.2614111839985,1153,614,0,0
84NdpWVhTGVuPFximNBXHQyQQPKumTjBYfFYGqt4bonk,2026-03-21 03:25:48.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,0.013607522,1,1,0,0
9se6kma7LeGcQWyRBNcYzyxZPE3r9t9qWZ8SnjnN3jJ7,2026-03-21 03:25:43.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,0.22065326,0,0,0,0
6D7NaB2xsLd7cauWu1wKk6KBsJohJmP2qZH9GEfVi5Ui,2026-03-21 03:25:13.000 UTC,0,2,0,0,1,1.00000000000000000,2,0,0,0,0,0,0.054837212,0.04975032,1,1,0,0
6EQ6MzpP4NyDxJeSt4zmwn2bRiKSi6aavCKVXvNo6FUN,2026-03-21 03:24:56.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,9.222e-06,0,0,0,0
5zdEiLVWutnz3dW96p4cBK7DRUF7JyFNeCSv4PY15sK4,2026-03-21 03:24:13.000 UTC,0,1,0,0,1,0.50000000000000000,2,0,0,0,0,0,0.0001,9.9969e-05,0,0,0,0
7KQq2Q5eSvbBRPLwLoTu23mAmHPBgZbrkbV5fnPiBRoL,2026-03-21 03:24:13.000 UTC,0,1,0,0,1,1.00000000000000000,2,0,0,0,0,0,0.109633726,0,0,0,0,0
CsZFPqMei7DXBfXfxCydAPBN9y5wzrYmYcwBhLLRT3iU,2026-03-21 03:24:04.000 UTC,0,1,0,0,1,1.00000000000000000,2,0,0,0,0,0,3.0446e-05,0,0,0,0,0
B2GzD514ByBioqDY2XoZZW23mVXA5686wPotvWi41GF9,2026-03-21 03:24:03.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,0.934497035,0,0,0,0
S5nRxfmGnvjGbiQffTswHKmhHNZMmdyiZjf1Q35pump,2026-03-21 03:24:02.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,1.123048044,0,0,0,0
2misgvY6kVgsnvs3CzLaHP868TNy6CXEYg5wF5QhSSai,2026-03-21 03:23:38.000 UTC,0,1,0,0,1,1.00000000000000000,2,0,0,0,0,0,0.012,0,0,0,0,0
F6aAmWkJ2dKKMsCQWweM5Pvm6VzARag7y1bj6w595JVP,2026-03-21 03:22:32.000 UTC,0,1,0,0,1,1.00000000000000000,2,0,0,0,0,0,0.007337227,0,0,0,0,0
2JkK4cPQk6YaTuFp9FtRXpLrEvWCv9j7EDEGxcp7DV2a,2026-03-21 03:22:25.000 UTC,0,1,0,0,1,1.00000000000000000,2,0,0,0,0,0,0.057558167,0,0,0,0,0
7XT7XbKqHA1iVXGwdWKe3ksGGukBAVaxb1PSSgmaYuCG,2026-03-21 03:22:17.000 UTC,0,1,0,0,1,1.00000000000000000,2,0,0,0,0,0,0.5,0.497516501,1,1,0,0
83Ur4XYc5QyRNBshoW2Yu9cCLyNDV9s5krBu11JWDxxq,2026-03-21 03:22:01.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,0.048030927,0,0,0,0
HrLx8MLKegpbmbmWePZiuvf3AbJNx1CJyjBwUHwicEgW,2026-03-21 03:21:56.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,0.004014499,0,0,0,0
2eGqcSgP5EcEhXqHBLLEM3gRquWrLALPsjW8yYHHpump,2026-03-21 03:21:56.000 UTC,0,1,0,0,1,1.00000000000000000,2,0,0,0,0,0,0.495,0,0,0,0,0
BrnLeLFKhCQqYNUqXMj9UCFgV4N3WwWGquzK1FRDxwe1,2026-03-21 03:21:54.000 UTC,0,1,0,0,1,1.00000000000000000,2,0,0,0,0,0,4e-05,0,0,0,0,0
9rLpnChdMEw2Luz3YeCU8ovr6VbhDzi4ntGEqGzFvfyV,2026-03-21 03:21:51.000 UTC,0,1,0,0,1,1.00000000000000000,2,0,0,0,0,0,4e-05,0,0,0,0,0
GrMs1dcvsedp8ZsZxhaCAmR7Muevj1w9Sj7qRGkpexge,2026-03-21 03:21:44.000 UTC,0,1,0,0,1,1.00000000000000000,2,0,0,0,0,0,4e-05,0,0,0,0,0
GHYGD3mSuYxkB78XPGziyyjU8jiuzDSy34nCxmYtPqdj,2026-03-21 03:21:42.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,0.000106671,0,0,0,0
7UDbzx1r7DsPrhQmUnPbvpd47g1ntASkkmzYjucDpump,2026-03-21 03:21:39.000 UTC,0,1,0,0,1,1.00000000000000000,2,0,0,0,0,0,4e-05,0,0,0,0,0
